price,id,host_id,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_identity_verified,latitude,longitude,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,maximum_nights_avg_ntm,availability_60,availability_365,number_of_reviews,number_of_reviews_l30d,review_scores_rating,review_scores_checkin,review_scores_location,instant_bookable,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,num_host_verif,num_amenities,is_private_bath,room_type2,host_years,last_review_date,region,num_proximity,local_host
180,256622,1350196,80,100,0,2,1,34.09099,-118.36161,1,1,1,30,365,365,20,212,37,0,99,10,10,0,0,0,0.35,6,37,0,4,9.065753425,0.312328767,Central L.A.,2150,0
590,257003,460675,0,100,1,1,1,34.11602,-118.32511,1.5,2,2,9,90,1125,52,154,51,0,97,10,10,0,0,0,0.57,6,22,0,4,9.668493151,0.389041096,Central L.A.,1606,0
235,258803,1367539,100,100,1,4,1,34.07122,-118.37895,2,2,5,30,90,1125,59,245,55,0,89,9,9,1,0,0,0.55,6,31,0,4,9.054794521,0.265753425,Central L.A.,1470,0
68,260684,1335671,100,75,1,3,1,34.08065,-118.26763,1,0,1,31,365,365,1,171,17,0,95,10,9,0,0,0,0.16,4,18,0,4,9.079452055,1.482191781,Central L.A.,1358,1
67,266566,1397951,0,0,0,1,1,34.11013,-118.328,2,1,1,30,60,60,0,0,4,0,100,9,9,1,1,0,0.04,6,14,0,2,9.030136986,8.01369863,Central L.A.,1833,1
221,266975,1399964,100,98,1,2,1,33.99811,-118.46439,1,1,1,3,28,1125,26,320,256,4,99,10,10,0,0,0,2.45,7,17,0,4,9.030136986,0.126027397,Westside,1930,0
166,269521,1411978,100,67,0,2,1,34.04651,-118.54003,1,2,3,31,90,90,0,233,28,0,93,10,10,0,0,0,0.33,4,33,0,4,9.019178082,1.123287671,Westside,115,1
121,273119,1429142,100,96,0,2,0,33.99685,-118.45584,1,1,2,4,60,60,18,309,170,2,94,10,10,0,0,0,1.6,5,30,0,4,9.005479452,0.18630137,Westside,1940,1
184,274241,1434157,100,75,1,2,1,34.02181,-118.36658,2,2,2,7,365,365,27,308,24,1,91,10,9,0,0,0,0.23,7,37,0,4,9.002739726,0.142465753,South L.A.,513,1
189,278106,1451697,0,0,0,1,1,33.97871,-118.46322,1,1,2,30,60,60,58,177,52,0,93,9,10,0,0,0,0.52,5,30,0,4,8.986338798,1.380821918,Westside,1580,1
126,278184,998027,0,0,0,1,0,33.99242,-118.47857,1,1,1,30,1125,1125,0,0,23,0,98,10,10,0,0,0,0.21,4,14,0,4,9.260273973,1.282191781,Westside,1789,1
116,281139,1465514,100,95,1,1,0,34.09797,-118.31616,1,1,1,1,30,1125,30,322,580,2,97,10,10,1,0,0,5.4,4,28,0,4,8.975409836,0.123287671,Central L.A.,2072,1
67,286771,1335671,100,75,1,3,1,34.07952,-118.26742,1,0,1,31,365,365,38,315,20,0,95,10,9,0,0,0,0.2,4,21,0,4,9.079452055,1.893442623,Central L.A.,1397,1
35,288038,1497543,100,92,1,21,1,34.04641,-118.31394,8,1,0,30,1125,1125,60,365,76,0,95,10,8,0,2,18,0.71,8,33,0,1,8.948087432,0.775956284,Central L.A.,842,1
40,288061,1497543,100,92,1,21,1,34.04722,-118.31229,8,1,2,30,1125,1125,60,365,36,0,93,10,9,0,2,18,0.36,8,33,0,1,8.948087432,0.235616438,Central L.A.,865,1
35,288779,1497543,100,92,1,21,1,34.04708,-118.31198,8,1,4,30,1125,1125,60,365,19,0,89,10,8,0,2,18,0.18,8,11,0,1,8.948087432,0.795081967,Central L.A.,863,1
114,296379,1529054,100,25,1,3,1,34.08663,-118.35602,1,1,1,30,90,90,60,365,110,0,98,10,10,0,0,0,1.04,7,14,0,4,8.920765027,1.095890411,Central L.A.,2291,0
354,298258,1367620,100,90,1,14,1,33.9919,-118.47502,2,2,7,30,1125,1125,39,344,58,0,96,10,10,0,4,7,0.63,6,34,0,4,9.054794521,1.284931507,Westside,1810,0
155,298259,1537525,100,100,1,1,1,34.00011,-118.44709,1,2,3,1,120,1125,0,247,290,2,96,10,10,1,0,0,2.73,5,38,0,4,8.909836066,0.104109589,Westside,1911,1
70,298364,1410274,0,0,0,2,0,34.02603,-118.40528,0,1,1,30,1125,1125,59,364,4,0,100,10,10,0,2,0,0.08,3,15,0,2,9.021917808,2.709589041,Westside,595,0
106,299876,1545388,100,98,1,3,0,34.08993,-118.24882,1,0,1,31,1125,1125,1,208,22,0,99,10,10,0,0,0,0.21,4,23,0,4,8.901639344,0.482191781,Central L.A.,932,1
65,300311,1497543,100,92,1,21,1,34.04759,-118.31253,8,1,1,30,1125,1125,60,365,31,0,91,10,8,0,2,18,0.29,8,34,0,2,8.948087432,0.767759563,Central L.A.,871,1
35,300323,1497543,100,92,1,21,1,34.0463,-118.31247,8,1,4,30,1125,1125,0,0,150,0,95,9,9,0,2,18,1.5,8,33,0,1,8.948087432,0.309589041,Central L.A.,860,1
40,300329,1497543,100,92,1,21,1,34.04646,-118.31221,8,1,2,30,1125,1125,60,365,10,0,92,10,8,0,2,18,0.1,8,33,0,1,8.948087432,2.252054795,Central L.A.,861,1
65,300343,1497543,100,92,1,21,1,34.04616,-118.31337,8,1,1,30,1125,1125,60,365,20,1,93,9,7,0,2,18,0.23,8,34,0,2,8.948087432,0.156164384,Central L.A.,849,1
35,300371,1497543,100,92,1,21,1,34.04703,-118.31343,8,1,4,30,1125,1125,60,365,48,0,93,10,8,0,2,18,0.45,8,35,0,1,8.948087432,1.326027397,Central L.A.,863,1
35,300407,1497543,100,92,1,21,1,34.04572,-118.31397,8,1,4,30,1125,1125,60,365,45,0,92,10,8,0,2,18,0.43,8,31,0,1,8.948087432,3.134246575,Central L.A.,832,1
50,300476,1547695,90,80,0,1,1,34.00029,-118.46221,1,1,1,30,30,30,59,364,134,0,91,10,10,0,1,0,1.35,6,28,0,2,8.901639344,0.232876712,Westside,1960,1
95,305478,1571311,100,100,1,2,1,34.03741,-118.33337,1,1,2,3,45,1125,38,137,404,4,98,10,10,1,0,0,3.84,5,27,0,4,8.882513661,0.123287671,Central L.A.,743,1
125,308524,3317283,100,91,0,4,1,34.09325,-118.27591,1,1,1,30,1125,1125,47,76,114,0,90,10,10,0,0,0,1.2,8,29,0,4,8.260273973,0.208219178,Central L.A.,1337,1
35,308582,1497543,100,92,1,21,1,34.04762,-118.3134,8,1,4,30,1125,1125,60,365,14,0,90,10,8,0,2,18,0.14,8,34,0,1,8.948087432,1.583561644,Central L.A.,865,1
35,308584,1497543,100,92,1,21,1,34.04714,-118.3121,8,1,4,31,1125,1125,60,365,20,0,93,10,9,0,2,18,0.21,8,33,0,1,8.948087432,1.191780822,Central L.A.,864,1
69,310448,76408,70,36,0,7,1,34.10168,-118.25945,1,1,1,30,1125,1125,7,312,5,0,100,10,10,0,3,0,0.06,5,17,1,2,10.80874317,2.452054795,Central L.A.,978,1
150,311176,1604905,80,89,1,1,1,34.00918,-118.33244,1.5,2,2,3,1125,1125,48,353,21,0,90,10,10,0,0,0,0.94,7,37,0,4,8.860655738,0.890710383,South L.A.,306,0
185,312387,1606040,100,96,1,2,0,33.92508,-118.2704,1,2,2,3,28,28,0,0,140,0,97,10,9,1,0,0,1.37,4,39,0,4,8.857923497,0.347945205,South L.A.,43,1
120,317261,1629082,0,0,0,0,1,34.03937,-118.45194,1,2,2,30,60,60,59,364,95,0,98,10,10,0,1,0,0.9,6,18,1,2,8.841530055,2.364383562,Westside,977,1
118,321051,1644564,0,100,1,3,0,33.99125,-118.34835,1,2,3,30,180,1125,51,355,151,0,83,9,8,1,0,0,1.43,3,25,0,4,8.833333333,1.054794521,South L.A.,347,1
175,321179,1645296,0,0,0,1,1,34.08885,-118.28574,1,2,3,30,30,30,0,0,13,0,93,10,9,0,0,0,0.15,4,9,0,4,8.830601093,5.312328767,Central L.A.,1511,1
360,323093,1297024,100,100,0,1,1,34.08117,-118.64637,0,1,2,1,1125,1125,54,359,7,0,100,10,10,0,0,0,0.21,5,7,0,4,9.104109589,0.635616438,Santa Monica Mountains,24,0
64,324969,1662500,75,0,0,2,1,34.05736,-118.36485,1,1,1,30,90,90,59,89,17,0,97,10,10,1,1,0,0.17,7,18,0,2,8.822404372,1.202739726,Central L.A.,1325,1
110,326787,34583,0,67,1,2,0,34.10039,-118.35362,1,1,1,30,1125,1125,60,365,183,0,97,10,10,0,1,0,1.96,4,24,1,2,11.23835616,0.989071038,Central L.A.,2092,1
308,328989,429011,100,0,0,2,0,34.0652,-118.36177,2,2,2,30,1125,1125,59,89,5,0,87,10,10,0,0,0,0.05,5,21,0,4,9.715068493,5.331506849,Central L.A.,1543,1
150,329059,780164,100,100,0,2,1,34.03132,-118.37685,1,2,2,3,1125,1125,0,168,33,0,99,10,10,0,0,0,0.61,4,28,0,4,9.38630137,1.117808219,Westside,710,0
114,337928,1529054,100,25,1,3,1,34.0851,-118.35386,1,1,2,30,60,60,60,365,42,0,98,10,10,0,0,0,0.41,7,16,0,4,8.920765027,1.109589041,Central L.A.,2298,0
69,339123,1397408,0,54,1,2,1,34.09572,-118.34555,2,1,1,2,5,5,0,0,104,0,97,10,10,0,1,0,1.02,7,20,0,2,9.032876712,0.756830601,Central L.A.,2232,1
89,345502,1752367,100,96,1,3,1,34.04643,-118.35884,1,1,1,30,1000,1125,53,262,32,0,94,10,10,0,0,0,0.46,4,26,0,4,8.773224044,0.284931507,Central L.A.,1032,0
135,346756,1757749,97,99,0,14,1,34.02442,-118.49405,1,1,1,31,1125,1125,29,334,53,0,94,10,10,1,0,0,0.51,6,17,0,4,8.770491803,0.191780822,Westside,860,0
240,347925,1753258,50,0,0,1,0,34.09432,-118.28241,2,2,2,30,120,120,58,88,44,0,99,10,10,0,0,0,0.42,4,17,0,4,8.770491803,2.833333333,Central L.A.,1432,1
125,347955,1763193,100,60,1,11,1,34.07746,-118.32683,1,1,1,1,365,365,41,346,67,0,97,10,10,0,4,3,0.64,6,30,0,4,8.767759563,0.712328767,Central L.A.,1992,1
67,350756,1777755,0,0,0,1,1,34.06561,-118.34184,2,1,1,30,90,1125,0,0,7,0,83,8,10,1,1,0,0.11,6,30,0,2,8.756830601,2.786885246,Central L.A.,1376,1
145,356290,10156476,100,46,0,10,1,34.00351,-118.478,1,2,2,31,360,360,0,191,55,0,99,10,10,0,3,0,0.53,6,29,0,4,7.008219178,2.6,Westside,1904,1
130,357323,78804,90,92,1,5,1,34.08115,-118.25549,1,1,1,30,365,365,7,259,84,0,97,10,10,1,0,0,0.8,7,26,0,4,10.78961749,1.795081967,Central L.A.,1098,1
129,357488,1765711,100,70,0,2,1,34.09,-118.37866,1,1,1,7,90,1125,48,352,22,0,96,9,10,0,0,0,0.22,6,24,0,4,8.765027322,0.915300546,Central L.A.,1442,1
171,358575,1545388,100,98,1,3,0,34.0899,-118.24989,1.5,2,1,30,1125,1125,0,260,52,0,99,10,10,0,0,0,0.5,4,42,0,4,8.901639344,0.649315068,Central L.A.,949,1
95,359854,466662,0,0,0,2,1,34.05489,-118.36397,1,1,1,30,155,1125,0,296,7,0,93,10,10,0,2,0,0.09,10,21,0,2,9.660273973,2.282191781,Central L.A.,1281,1
593,359963,1018017,100,93,0,2,1,34.0382,-118.64735,3,3,4,2,5,5,9,9,71,3,88,10,10,0,0,0,1.26,7,25,0,4,9.246575342,0.115068493,Santa Monica Mountains,71,0
100,360147,4273340,100,0,0,1,1,34.07443,-118.25208,1,1,1,30,180,180,0,0,47,0,97,10,9,0,0,0,0.46,4,31,0,4,7.986338798,4.754098361,Central L.A.,1224,1
75,361703,103790,100,100,1,2,1,34.09099,-118.37772,1,1,1,1,14,14,45,350,445,3,97,10,10,0,1,0,4.3,7,30,1,2,10.63561644,0.115068493,Central L.A.,1483,0
125,365635,1846253,0,0,0,1,0,34.09505,-118.35053,1,1,1,30,90,90,0,0,4,0,100,10,10,0,0,0,0.04,4,17,0,4,8.728767123,5.342465753,Central L.A.,2213,0
319,371373,1870500,0,0,0,1,1,33.99138,-118.47777,2,2,1,30,1125,1125,0,0,8,0,100,10,10,1,0,0,0.08,6,18,0,4,8.717808219,3.257534247,Westside,1775,1
69,371574,1871251,0,50,1,1,1,34.09081,-118.24559,1,0,1,31,100,100,0,0,14,0,96,10,10,0,0,0,0.15,4,28,0,4,8.717808219,1.271232877,Central L.A.,834,1
150,373515,1007758,0,50,1,2,1,34.05576,-118.3198,1,1,1,32,90,90,0,0,27,0,98,10,10,0,3,0,0.26,4,27,0,2,9.254794521,1.249315068,Central L.A.,1031,1
343,374590,1647272,100,22,1,3,1,34.09437,-118.27429,1.5,2,2,6,180,180,16,321,28,0,98,10,10,0,0,0,0.27,6,24,0,4,8.830601093,0.61369863,Central L.A.,1278,1
120,375882,745432,0,0,0,1,1,34.10816,-118.28851,2,2,2,30,365,365,0,0,7,0,94,10,10,0,0,0,0.09,5,10,0,4,9.410958904,4.673972603,Central L.A.,1154,1
175,377271,1896248,100,0,0,2,1,34.06673,-118.34946,2,2,3,30,120,120,53,358,2,0,90,10,10,0,1,0,0.02,6,10,0,4,8.706849315,5.517808219,Central L.A.,1461,1
416,379471,1905704,100,94,0,5,1,34.08405,-118.3612,3,4,8,2,29,29,56,108,170,2,90,10,10,0,0,0,2.13,6,42,0,4,8.701369863,0.175342466,Central L.A.,2159,1
255,381068,1911460,100,100,1,4,1,34.11174,-118.60895,1,1,2,2,90,90,0,285,95,1,100,10,10,0,0,0,0.92,8,28,0,4,8.701369863,0.115068493,Santa Monica Mountains,139,0
193,387562,1939249,0,77,1,1,1,34.08538,-118.59458,1,1,1,1,120,120,0,236,281,0,99,10,10,0,0,0,2.71,5,27,0,4,8.687671233,0.756830601,Santa Monica Mountains,113,0
58,393966,1969645,100,94,1,1,1,34.04948,-118.2361,1,1,1,30,30,1125,0,207,272,0,97,10,10,1,1,0,2.62,6,17,0,2,8.682191781,0.306849315,Central L.A.,984,1
135,394508,1972326,80,82,1,2,1,34.09543,-118.33486,1,1,0,5,180,180,0,300,70,0,95,10,10,0,0,0,0.67,5,31,0,4,8.682191781,0.273972603,Central L.A.,2243,1
525,394904,10156476,100,46,0,10,1,34.00351,-118.478,1,1,3,3,60,60,20,302,47,0,98,10,10,0,3,0,0.5,6,28,1,2,7.008219178,0.367123288,Westside,1904,1
185,395221,1939242,100,92,1,3,0,34.0785,-118.41364,1,1,2,14,90,90,2,203,82,0,99,10,10,0,0,0,1.06,4,22,0,4,8.687671233,0.260273973,Westside,582,0
35,400478,1497543,100,92,1,21,1,34.04595,-118.31253,8,1,4,30,1125,1125,60,365,38,0,95,10,9,0,2,18,0.37,8,29,0,1,8.948087432,0.852459016,Central L.A.,854,1
141,400940,2001210,100,98,0,2,1,33.99105,-118.42586,1,0,1,1,180,180,43,347,502,5,94,10,10,0,0,0,4.85,7,28,0,4,8.668493151,0.161643836,Westside,815,0
114,400984,1529054,100,25,1,3,1,34.08692,-118.35445,1,1,1,30,60,60,60,365,8,0,100,10,10,0,0,0,0.08,7,15,0,4,8.920765027,4.660273973,Central L.A.,2286,0
35,404691,1497543,100,92,1,21,1,34.04597,-118.31379,8,1,4,30,1125,1125,60,365,27,0,94,10,8,0,2,18,0.27,8,33,0,1,8.948087432,4.41369863,Central L.A.,838,1
35,404795,1497543,100,92,1,21,1,34.04564,-118.31409,8,1,4,30,1125,1125,0,0,30,0,97,10,9,0,2,18,1.58,8,33,0,1,8.948087432,0.712328767,Central L.A.,833,1
695,409740,3608303,100,97,1,3,1,34.12403,-118.35975,2,2,2,4,60,1125,34,339,148,2,98,10,10,1,0,0,1.43,5,48,0,4,8.180821918,0.095890411,Central L.A.,1009,1
55,411757,1676128,0,0,0,1,1,34.09231,-118.27855,1,1,1,30,365,365,0,0,4,0,100,10,10,0,1,0,0.05,9,15,0,2,8.81420765,4.468493151,Central L.A.,1405,1
130,413749,2058419,88,86,1,2,1,34.07737,-118.26665,1,1,1,30,30,30,60,365,471,0,98,10,10,0,0,0,4.55,5,13,0,4,8.643835616,0.687671233,Central L.A.,1435,1
236,416651,1647272,100,22,1,3,1,34.08688,-118.2704,1,1,1,7,365,365,38,343,10,0,96,10,10,0,0,0,0.1,6,19,0,4,8.830601093,1.567123288,Central L.A.,1246,1
71,420167,2089454,100,25,0,1,1,34.00418,-118.47392,1.5,1,1,3,30,30,53,82,3,0,70,10,10,0,1,0,0.03,9,18,0,2,8.630136986,5.679452055,Westside,1953,0
150,422037,2099007,100,0,0,1,1,33.9881,-118.45547,2,2,0,61,365,365,0,251,65,0,88,10,9,1,0,0,0.63,4,17,0,4,8.624657534,6.191780822,Westside,1818,1
68,422298,76408,70,36,0,7,1,34.10315,-118.26081,1,1,1,30,1125,1125,59,364,7,0,94,10,10,0,3,0,0.07,5,7,0,2,10.80874317,1.668493151,Central L.A.,967,1
150,424793,2111937,0,0,0,1,1,34.08265,-118.27676,1,1,1,30,30,30,0,0,3,0,100,10,10,0,0,0,0.03,6,11,0,4,8.621917808,4.054794521,Central L.A.,1466,1
135,431476,1343997,100,98,0,6,1,34.10336,-118.32366,1,1,2,30,325,1125,0,282,16,0,89,10,9,1,0,0,0.19,5,28,0,4,9.073972603,0.350684932,Central L.A.,2024,1
78,435277,2161902,100,77,1,1,0,34.07236,-118.38435,1,1,1,2,1125,1125,55,360,40,1,97,10,10,0,1,0,0.4,3,28,0,2,8.602739726,0.156164384,Central L.A.,1275,1
65,437082,592405,98,100,0,7,1,34.09618,-118.61835,0,1,1,1,14,14,32,336,132,4,95,10,10,1,0,0,1.28,5,17,0,4,9.523287671,0.123287671,Santa Monica Mountains,146,0
94,438464,592405,98,100,0,7,1,34.09597,-118.61728,1,1,1,1,14,1125,0,0,546,8,93,10,10,1,0,0,5.88,5,15,0,4,9.523287671,0.126027397,Santa Monica Mountains,149,0
350,440208,649540,100,55,1,2,1,34.08964,-118.59899,1,1,1,10,180,180,9,314,115,0,100,10,10,0,0,0,1.14,5,16,0,4,9.482191781,3.22739726,Santa Monica Mountains,127,1
45,440820,2190204,100,92,1,4,1,33.98239,-118.37819,1,1,1,30,90,90,60,90,24,0,94,10,9,0,4,0,0.27,6,36,0,2,8.591780822,1.446575342,Westside,366,1
300,440908,1367539,100,100,1,4,1,34.07236,-118.40733,1,1,1,7,7,1125,0,0,66,0,89,10,10,1,0,0,0.65,6,25,0,4,9.054794521,1.153424658,Westside,732,0
42,446566,1589110,0,0,0,0,1,34.09605,-118.3405,1.5,1,1,30,90,90,0,0,24,0,97,10,10,0,1,0,0.25,6,27,0,2,8.868852459,1.024657534,Central L.A.,2253,1
174,446757,1343997,100,98,0,6,1,34.10336,-118.32366,1,2,5,6,325,1125,47,349,37,0,93,10,10,1,0,0,0.56,5,36,0,4,9.073972603,0.230136986,Central L.A.,2024,1
118,453527,1037820,100,92,0,5,1,34.00362,-118.46602,1,1,0,3,1125,1125,4,269,111,0,93,10,9,1,0,0,1.09,4,39,0,4,9.232876712,0.449315068,Westside,2048,1
125,454265,1433227,0,29,0,0,1,34.04177,-118.25183,1,0,1,3,1125,1125,0,283,57,0,97,10,9,0,0,0,0.56,6,21,0,4,9.002739726,0.759562842,Central L.A.,1073,1
85,455114,2261927,100,75,0,1,1,34.10891,-118.33457,2,1,2,1,90,90,47,352,32,1,97,10,9,0,1,0,0.32,4,14,0,2,8.564383562,0.139726027,Central L.A.,1945,1
93,463025,2184027,0,100,1,1,1,33.98967,-118.42394,1,1,1,30,365,1125,0,111,336,0,97,10,10,1,1,0,3.31,7,44,1,2,8.594520548,0.74863388,Westside,782,1
339,463903,2305260,100,96,0,4,1,34.0732,-118.25883,1.5,3,6,30,180,180,59,364,50,0,92,9,9,0,0,0,0.53,4,21,0,4,8.550684932,0.706849315,Central L.A.,1411,1
99,468690,1313728,100,94,1,3,1,34.11449,-118.31943,1,1,1,1,60,1125,0,0,275,3,99,10,10,0,1,0,2.68,6,37,0,2,9.095890411,0.098630137,Central L.A.,1634,1
180,469951,2331738,100,0,0,1,1,33.9904,-118.45684,2,3,3,30,120,120,0,260,45,0,97,10,10,0,0,0,0.44,6,24,0,4,8.542465753,1.567123288,Westside,1839,1
279,472748,2344764,100,100,1,8,1,33.98862,-118.46605,1,2,3,31,1125,1125,52,106,483,0,99,10,10,1,0,0,4.75,8,42,0,4,8.536986301,0.383561644,Westside,1759,1
550,490221,2424764,100,100,1,1,0,34.06461,-118.4935,2,4,6,5,1125,1125,0,41,46,1,99,10,10,0,0,0,0.46,3,67,0,4,8.509589041,0.142465753,Westside,135,1
125,492235,2433148,90,100,1,1,1,34.00887,-118.45236,1,1,1,30,365,365,33,248,429,0,98,10,10,1,0,0,4.22,4,25,0,4,8.506849315,1.071232877,Westside,1742,0
105,494305,2442393,100,0,0,2,1,34.09249,-118.35657,1,1,1,30,250,250,0,296,12,0,96,10,10,0,0,0,0.12,5,21,0,4,8.504109589,7.578082192,Central L.A.,2164,1
350,495207,2154178,0,0,0,1,1,33.98817,-118.4634,2,3,3,30,30,30,0,251,17,0,98,10,10,0,0,0,0.17,5,32,0,4,8.605479452,1.295890411,Westside,1772,1
99,498014,2458647,100,92,1,3,0,33.99848,-118.46571,1.5,1,1,3,60,60,60,89,107,0,98,10,10,0,3,0,1.58,6,31,0,2,8.501369863,0.693150685,Westside,1956,1
166,499612,2465559,100,0,0,1,1,34.04156,-118.23404,1,0,1,30,1125,1125,22,327,12,0,97,10,10,0,0,0,0.12,7,40,0,4,8.498630137,2.901639344,Central L.A.,928,1
148,500559,2469884,0,0,0,3,1,34.03404,-118.4719,1.5,2,2,31,1125,1125,0,0,13,0,95,10,10,0,0,0,0.15,6,12,0,4,8.495890411,2.926229508,Westside,1019,0
585,504534,2488531,100,0,0,1,0,34.07208,-118.61547,3.5,4,4,5,600,600,5,304,4,0,100,10,9,0,0,0,0.04,5,47,0,4,8.487671233,1.049315068,Santa Monica Mountains,95,1
176,507927,2258135,97,100,1,1,1,34.07284,-118.59539,1.5,1,1,2,21,1125,0,0,670,9,99,10,10,1,0,0,31.8,4,36,0,4,8.567123288,0.098630137,Santa Monica Mountains,96,0
180,510381,1544831,0,0,0,1,1,33.98812,-118.47375,1,1,1,30,30,30,0,0,1,0,100,10,10,0,0,0,0.02,6,13,0,4,8.904371585,4.731506849,Westside,1711,1
99,512682,2525623,0,0,0,1,1,34.0911,-118.27886,1,1,1,30,55,1125,0,0,8,0,100,10,10,0,0,0,0.12,4,33,0,4,8.476712329,1.323287671,Central L.A.,1430,1
250,518815,215462,53,96,0,5,1,34.03054,-118.75536,1,1,1,2,365,365,57,362,207,1,96,10,10,0,4,0,2.05,6,31,1,2,10.23835616,0.156164384,Santa Monica Mountains,50,0
176,520181,1763193,100,60,1,11,1,34.0777,-118.32619,1,0,2,1,365,365,34,339,56,1,95,10,10,0,4,3,0.55,6,29,0,4,8.767759563,0.142465753,Central L.A.,1990,1
50,523833,1466173,77,88,0,24,1,34.05958,-118.29356,2,1,2,30,1125,1125,38,343,132,0,81,9,9,0,23,0,1.3,9,35,0,2,8.975409836,0.942622951,Central L.A.,1252,1
45,523997,1466173,77,88,0,24,1,34.05934,-118.29229,2,1,1,30,1125,1125,0,297,181,0,86,10,9,0,23,0,1.8,9,12,0,2,8.975409836,0.731506849,Central L.A.,1286,1
143,524134,2458647,100,92,1,3,0,33.99838,-118.46607,1,1,1,2,30,30,59,89,6,0,97,9,9,0,3,0,0.07,6,21,1,2,8.501369863,2.320547945,Westside,1958,1
115,525586,2567824,67,94,0,1,1,34.05345,-118.24272,1,1,1,30,30,30,18,48,160,0,97,10,10,0,0,0,1.84,7,13,0,4,8.465753425,0.720547945,Central L.A.,1072,0
240,526012,2566215,100,98,1,4,1,33.99322,-118.46362,1,1,1,3,365,365,14,275,315,0,99,10,10,0,0,0,3.11,8,21,0,4,8.465753425,0.210958904,Westside,1851,1
169,527222,2590924,94,50,0,3,1,34.03269,-118.49377,2,2,3,30,1825,1825,52,357,5,0,92,8,8,0,0,0,0.16,5,42,0,4,8.457534247,0.980874317,Westside,840,1
88,530881,1299321,100,92,1,7,1,34.11633,-118.27342,1.5,1,1,30,45,45,54,349,107,0,98,10,10,1,4,0,1.07,6,43,0,2,9.104109589,0.668493151,Central L.A.,681,1
80,531249,334198,100,94,1,5,0,34.04091,-118.4734,1,1,1,31,93,93,48,353,31,0,97,10,10,0,0,0,0.31,4,19,0,4,9.887978142,0.243835616,Westside,809,0
96,531327,321187,88,96,1,1,1,34.06186,-118.3503,1,1,1,30,365,1125,60,365,469,0,98,10,10,0,1,0,4.61,6,30,1,2,9.93442623,0.380821918,Central L.A.,1306,1
65,533646,2622454,100,93,1,10,1,34.102,-118.32855,3.5,1,1,1,1125,1125,34,339,600,0,95,10,10,0,10,0,7.97,7,26,0,2,8.449315068,0.210958904,Central L.A.,2067,1
236,534552,1647272,100,22,1,3,1,34.08547,-118.27137,1,1,0,7,365,365,0,290,9,0,93,10,10,0,0,0,0.1,6,23,0,4,8.830601093,2.197260274,Central L.A.,1274,1
471,535050,334952,90,72,0,3,0,34.08552,-118.38929,3.5,4,4,31,365,336.5,4,288,4,0,100,10,10,1,0,0,0.04,4,32,0,4,9.885245902,0.825136612,Central L.A.,1119,0
350,535498,2630924,100,97,1,2,1,34.02333,-118.45019,2,3,5,3,10,10,0,0,11,1,100,10,10,0,0,0,0.59,5,31,0,4,8.446575342,0.153424658,Westside,1064,0
100,537446,2640094,0,0,0,1,1,34.09936,-118.35199,1,1,1,30,1125,1125,60,365,1,0,100,10,10,0,1,0,0.02,9,0,0,2,8.443835616,5.063013699,Central L.A.,2115,1
189,537943,2590924,94,50,0,3,1,34.03269,-118.49377,2.5,3,4,30,1125,1125,60,365,1,0,100,8,10,0,0,0,0.17,5,33,0,4,8.457534247,0.610958904,Westside,840,1
95,538568,2645488,100,100,1,3,1,34.07937,-118.26531,1,1,1,90,500,1125,60,365,58,0,95,10,10,0,0,0,0.59,7,37,0,4,8.44109589,1.175342466,Central L.A.,1359,1
199,538867,2590924,94,50,0,3,1,34.03269,-118.49377,3,3,4,30,1125,1125,59,364,3,0,93,9,10,0,0,0,0.07,5,30,0,4,8.457534247,0.737704918,Westside,840,1
65,540451,25059292,0,0,0,1,0,33.9974,-118.41946,1,1,1,30,30,30,0,0,4,0,100,9,9,0,0,0,0.04,2,21,0,4,5.923497268,1.298630137,Westside,768,1
84,542016,2665108,100,100,1,7,1,33.99558,-118.45436,1,1,1,2,340,1125,48,345,201,1,97,10,10,1,3,0,2,8,33,1,2,8.435616438,0.178082192,Westside,1916,1
95,543730,2671126,70,75,1,1,1,34.08496,-118.30373,1,1,1,30,1125,1125,51,342,172,2,97,10,10,0,1,0,1.73,5,24,1,2,8.432876712,0.15890411,Central L.A.,1651,1
450,546600,1442104,0,0,0,1,1,34.05408,-118.54902,3,3,4,30,365,365,0,297,11,0,95,9,10,0,0,0,0.11,5,17,0,4,8.994535519,5.04109589,Westside,99,1
136,546626,2687876,100,98,1,1,1,34.00336,-118.48016,1,1,1,3,15,15,0,0,446,0,99,10,10,0,1,0,4.44,4,21,1,2,8.430136986,0.709589041,Westside,1849,0
400,546663,2528129,67,25,0,1,1,34.03395,-118.42601,2.5,2,3,30,60,60,0,252,16,0,99,10,10,0,0,0,0.31,8,33,0,4,8.476712329,0.825136612,Westside,759,1
170,562254,2765007,100,98,1,2,1,33.98077,-118.46837,1,1,1,5,60,1125,19,48,125,1,96,10,10,0,0,0,1.26,6,38,0,4,8.408219178,0.117808219,Westside,1557,0
300,562348,2765569,100,73,1,14,1,33.97733,-118.46146,2.5,3,4,30,365,365,10,315,10,0,100,10,10,0,0,0,0.1,4,28,0,4,8.408219178,0.21369863,Westside,1576,1
